"player","statCategory","dkLine","probabilityOver","probabilityUnder","moreDraftableId","lessDraftableId","summaryMore","summaryLess","maxProb","etrLine","diff","percentageDiff","etrPoints","etrAssists","etrRebounds","etrThreePtMade","etrTurnovers","etrSteals","etrBlocks","etrMinutes","etrPosition","etrTeam","etrOpponent"
"Damian Lillard","Points + Rebounds",28.5,"0.424","0.576",50568688,50568689,"50568688: Damian Lillard / OVER 28.5 Points + Rebounds / 42.4%","50568689: Damian Lillard / UNDER 28.5 Points + Rebounds / 57.6%",0.5756,27.4,-1.1000000000000014,-0.038596491228070226,23,7.8,4.4,3.03,2.8,0.86,0.35,35,"PG","MIL","PHI"
"Damian Lillard","Points + Assists",31.5,"0.447","0.553",50568078,50568079,"50568078: Damian Lillard / OVER 31.5 Points + Assists / 44.7%","50568079: Damian Lillard / UNDER 31.5 Points + Assists / 55.3%",0.553,30.8,-0.6999999999999993,-0.0222222222222222,23,7.8,4.4,3.03,2.8,0.86,0.35,35,"PG","MIL","PHI"
"Damian Lillard","Points + Assists + Rebounds",35.5,"0.468","0.532",50571020,50571021,"50571020: Damian Lillard / OVER 35.5 Points + Assists + Rebounds / 46.8%","50571021: Damian Lillard / UNDER 35.5 Points + Assists + Rebounds / 53.2%",0.5317,35.199999999999996,-0.30000000000000426,-0.008450704225352233,23,7.8,4.4,3.03,2.8,0.86,0.35,35,"PG","MIL","PHI"
"Damian Lillard","Assists",7.5,"0.519","0.481",50573180,50573181,"50573180: Damian Lillard / OVER 7.5 Assists / 51.9%","50573181: Damian Lillard / UNDER 7.5 Assists / 48.1%",0.5186,7.8,0.2999999999999998,0.03999999999999997,23,7.8,4.4,3.03,2.8,0.86,0.35,35,"PG","MIL","PHI"
"Onyeka Okongwu","Points",8.5,"0.489","0.511",50570274,50570275,"50570274: Onyeka Okongwu / OVER 8.5 Points / 48.9%","50570275: Onyeka Okongwu / UNDER 8.5 Points / 51.1%",0.5107,8.9,0.40000000000000036,0.047058823529411806,8.9,1.2,5.9,0.29,0.81,0.61,1.11,22,"C/PF","ATL","BKN"
"Onyeka Okongwu","Points + Assists",9.5,"0.505","0.495",50570280,50570281,"50570280: Onyeka Okongwu / OVER 9.5 Points + Assists / 50.5%","50570281: Onyeka Okongwu / UNDER 9.5 Points + Assists / 49.5%",0.5052,10.1,0.5999999999999996,0.06315789473684207,8.9,1.2,5.9,0.29,0.81,0.61,1.11,22,"C/PF","ATL","BKN"
"Onyeka Okongwu","Points + Rebounds",14.5,"0.473","0.527",50570282,50570283,"50570282: Onyeka Okongwu / OVER 14.5 Points + Rebounds / 47.3%","50570283: Onyeka Okongwu / UNDER 14.5 Points + Rebounds / 52.7%",0.5271,14.8,0.3000000000000007,0.02068965517241384,8.9,1.2,5.9,0.29,0.81,0.61,1.11,22,"C/PF","ATL","BKN"
"Onyeka Okongwu","Points + Assists + Rebounds",15.5,"0.490","0.510",50570286,50570287,"50570286: Onyeka Okongwu / OVER 15.5 Points + Assists + Rebounds / 49.0%","50570287: Onyeka Okongwu / UNDER 15.5 Points + Assists + Rebounds / 51.0%",0.5102,16,0.5,0.03225806451612903,8.9,1.2,5.9,0.29,0.81,0.61,1.11,22,"C/PF","ATL","BKN"
"Scottie Barnes","Points",21.5,"0.449","0.551",50567344,50567345,"50567344: Scottie Barnes / OVER 21.5 Points / 44.9%","50567345: Scottie Barnes / UNDER 21.5 Points / 55.1%",0.5509,21,-0.5,-0.023255813953488372,21,6.2,7.7,1.69,2.91,1.14,1.23,35,"PF/SF","TOR","CLE"
"Scottie Barnes","Rebounds",7.5,"0.492","0.508",50567358,50567359,"50567358: Scottie Barnes / OVER 7.5 Rebounds / 49.2%","50567359: Scottie Barnes / UNDER 7.5 Rebounds / 50.8%",0.5079,7.7,0.20000000000000018,0.02666666666666669,21,6.2,7.7,1.69,2.91,1.14,1.23,35,"PF/SF","TOR","CLE"
"Scottie Barnes","Points + Assists",28.5,"0.410","0.590",50569464,50569465,"50569464: Scottie Barnes / OVER 28.5 Points + Assists / 41.0%","50569465: Scottie Barnes / UNDER 28.5 Points + Assists / 59.0%",0.5895,27.2,-1.3000000000000007,-0.04561403508771932,21,6.2,7.7,1.69,2.91,1.14,1.23,35,"PF/SF","TOR","CLE"
"Scottie Barnes","Points + Rebounds",29.5,"0.437","0.563",50567376,50567377,"50567376: Scottie Barnes / OVER 29.5 Points + Rebounds / 43.7%","50567377: Scottie Barnes / UNDER 29.5 Points + Rebounds / 56.3%",0.5632,28.7,-0.8000000000000007,-0.027118644067796634,21,6.2,7.7,1.69,2.91,1.14,1.23,35,"PF/SF","TOR","CLE"
"Scottie Barnes","Assists + Rebounds",13.5,"0.512","0.488",50567392,50567393,"50567392: Scottie Barnes / OVER 13.5 Assists + Rebounds / 51.2%","50567393: Scottie Barnes / UNDER 13.5 Assists + Rebounds / 48.8%",0.5118,13.9,0.40000000000000036,0.029629629629629655,21,6.2,7.7,1.69,2.91,1.14,1.23,35,"PF/SF","TOR","CLE"
"Scottie Barnes","Points + Assists + Rebounds",36.5,"0.410","0.590",50573082,50573083,"50573082: Scottie Barnes / OVER 36.5 Points + Assists + Rebounds / 41.0%","50573083: Scottie Barnes / UNDER 36.5 Points + Assists + Rebounds / 59.0%",0.5902,34.9,-1.6000000000000014,-0.043835616438356206,21,6.2,7.7,1.69,2.91,1.14,1.23,35,"PF/SF","TOR","CLE"
"Scottie Barnes","Turnovers",3.5,"0.326","0.674",50573162,50573163,"50573162: Scottie Barnes / OVER 3.5 Turnovers / 32.6%","50573163: Scottie Barnes / UNDER 3.5 Turnovers / 67.4%",0.6738,2.91,-0.5899999999999999,-0.16857142857142854,21,6.2,7.7,1.69,2.91,1.14,1.23,35,"PF/SF","TOR","CLE"
"Jalen Johnson","Points",17.5,"0.413","0.587",50563470,50563471,"50563470: Jalen Johnson / OVER 17.5 Points / 41.3%","50563471: Jalen Johnson / UNDER 17.5 Points / 58.7%",0.587,16.4,-1.1000000000000014,-0.06285714285714294,16.4,3.8,8,1.16,1.6,1.06,0.91,33.5,"PF/SF","ATL","BKN"
"Jalen Johnson","Blocks",0.5,"0.571","0.429",50567842,50567843,"50567842: Jalen Johnson / OVER 0.5 Blocks / 57.1%","50567843: Jalen Johnson / UNDER 0.5 Blocks / 42.9%",0.5711999999999999,0.91,0.41000000000000003,0.8200000000000001,16.4,3.8,8,1.16,1.6,1.06,0.91,33.5,"PF/SF","ATL","BKN"
"Jalen Johnson","Points + Assists",21.5,"0.406","0.594",50567856,50567857,"50567856: Jalen Johnson / OVER 21.5 Points + Assists / 40.6%","50567857: Jalen Johnson / UNDER 21.5 Points + Assists / 59.4%",0.5936,20.2,-1.3000000000000007,-0.0604651162790698,16.4,3.8,8,1.16,1.6,1.06,0.91,33.5,"PF/SF","ATL","BKN"
"Jalen Johnson","Points + Rebounds",25.5,"0.423","0.577",50567874,50567875,"50567874: Jalen Johnson / OVER 25.5 Points + Rebounds / 42.3%","50567875: Jalen Johnson / UNDER 25.5 Points + Rebounds / 57.7%",0.577,24.4,-1.1000000000000014,-0.04313725490196084,16.4,3.8,8,1.16,1.6,1.06,0.91,33.5,"PF/SF","ATL","BKN"
"Jalen Johnson","Points + Assists + Rebounds",29.5,"0.417","0.583",50567910,50567911,"50567910: Jalen Johnson / OVER 29.5 Points + Assists + Rebounds / 41.7%","50567911: Jalen Johnson / UNDER 29.5 Points + Assists + Rebounds / 58.3%",0.5832,28.2,-1.3000000000000007,-0.04406779661016952,16.4,3.8,8,1.16,1.6,1.06,0.91,33.5,"PF/SF","ATL","BKN"
"Jalen Johnson","Assists + Rebounds",11.5,"0.510","0.490",50572980,50572981,"50572980: Jalen Johnson / OVER 11.5 Assists + Rebounds / 51.0%","50572981: Jalen Johnson / UNDER 11.5 Assists + Rebounds / 49.0%",0.5099,11.8,0.3000000000000007,0.02608695652173919,16.4,3.8,8,1.16,1.6,1.06,0.91,33.5,"PF/SF","ATL","BKN"
"Jalen Johnson","Assists",3.5,"0.520","0.480",50573246,50573247,"50573246: Jalen Johnson / OVER 3.5 Assists / 52.0%","50573247: Jalen Johnson / UNDER 3.5 Assists / 48.0%",0.5197,3.8,0.2999999999999998,0.08571428571428566,16.4,3.8,8,1.16,1.6,1.06,0.91,33.5,"PF/SF","ATL","BKN"
"Dorian Finney-Smith","Points",7.5,"0.546","0.454",50567812,50567813,"50567812: Dorian Finney-Smith / OVER 7.5 Points / 54.6%","50567813: Dorian Finney-Smith / UNDER 7.5 Points / 45.4%",0.5462,8.5,1,0.13333333333333333,8.5,1.5,4.3,1.63,0.9,0.81,0.52,26.5,"PF/SF","BKN","ATL"
"Dorian Finney-Smith","Assists",1.5,"0.430","0.570",50567832,50567833,"50567832: Dorian Finney-Smith / OVER 1.5 Assists / 43.0%","50567833: Dorian Finney-Smith / UNDER 1.5 Assists / 57.0%",0.57,1.5,0,0,8.5,1.5,4.3,1.63,0.9,0.81,0.52,26.5,"PF/SF","BKN","ATL"
"Dorian Finney-Smith","Points + Assists",8.5,"0.585","0.415",50567848,50567849,"50567848: Dorian Finney-Smith / OVER 8.5 Points + Assists / 58.5%","50567849: Dorian Finney-Smith / UNDER 8.5 Points + Assists / 41.5%",0.5847,10,1.5,0.17647058823529413,8.5,1.5,4.3,1.63,0.9,0.81,0.52,26.5,"PF/SF","BKN","ATL"
"Dorian Finney-Smith","Points + Rebounds",11.5,"0.551","0.449",50567878,50567879,"50567878: Dorian Finney-Smith / OVER 11.5 Points + Rebounds / 55.1%","50567879: Dorian Finney-Smith / UNDER 11.5 Points + Rebounds / 44.9%",0.5508,12.8,1.3000000000000007,0.11304347826086962,8.5,1.5,4.3,1.63,0.9,0.81,0.52,26.5,"PF/SF","BKN","ATL"
"Dorian Finney-Smith","Points + Assists + Rebounds",13.5,"0.520","0.480",50567912,50567913,"50567912: Dorian Finney-Smith / OVER 13.5 Points + Assists + Rebounds / 52.0%","50567913: Dorian Finney-Smith / UNDER 13.5 Points + Assists + Rebounds / 48.0%",0.5195000000000001,14.3,0.8000000000000007,0.05925925925925931,8.5,1.5,4.3,1.63,0.9,0.81,0.52,26.5,"PF/SF","BKN","ATL"
"Dorian Finney-Smith","Assists + Rebounds",5.5,"0.511","0.489",50573252,50573253,"50573252: Dorian Finney-Smith / OVER 5.5 Assists + Rebounds / 51.1%","50573253: Dorian Finney-Smith / UNDER 5.5 Assists + Rebounds / 48.9%",0.5106999999999999,5.8,0.2999999999999998,0.054545454545454515,8.5,1.5,4.3,1.63,0.9,0.81,0.52,26.5,"PF/SF","BKN","ATL"
"Taurean Prince","Points",8.5,"0.431","0.569",50567428,50567429,"50567428: Taurean Prince / OVER 8.5 Points / 43.1%","50567429: Taurean Prince / UNDER 8.5 Points / 56.9%",0.569,8.1,-0.40000000000000036,-0.047058823529411806,8.1,2,3.6,1.65,1.16,0.73,0.5,28.5,"SF","MIL","PHI"
"Taurean Prince","Steals",0.5,"0.498","0.502",50570368,50570369,"50570368: Taurean Prince / OVER 0.5 Steals / 49.8%","50570369: Taurean Prince / UNDER 0.5 Steals / 50.2%",0.5023,0.73,0.22999999999999998,0.45999999999999996,8.1,2,3.6,1.65,1.16,0.73,0.5,28.5,"SF","MIL","PHI"
"Taurean Prince","Points + Rebounds",11.5,"0.480","0.520",50570380,50570381,"50570380: Taurean Prince / OVER 11.5 Points + Rebounds / 48.0%","50570381: Taurean Prince / UNDER 11.5 Points + Rebounds / 52.0%",0.5203,11.7,0.1999999999999993,0.017391304347826025,8.1,2,3.6,1.65,1.16,0.73,0.5,28.5,"SF","MIL","PHI"
"Taurean Prince","Points + Assists",9.5,"0.517","0.483",50570384,50570385,"50570384: Taurean Prince / OVER 9.5 Points + Assists / 51.7%","50570385: Taurean Prince / UNDER 9.5 Points + Assists / 48.3%",0.5173,10.1,0.5999999999999996,0.06315789473684207,8.1,2,3.6,1.65,1.16,0.73,0.5,28.5,"SF","MIL","PHI"
"Taurean Prince","Points + Assists + Rebounds",12.5,"0.554","0.446",50572350,50572351,"50572350: Taurean Prince / OVER 12.5 Points + Assists + Rebounds / 55.4%","50572351: Taurean Prince / UNDER 12.5 Points + Assists + Rebounds / 44.6%",0.5538000000000001,13.7,1.1999999999999993,0.09599999999999995,8.1,2,3.6,1.65,1.16,0.73,0.5,28.5,"SF","MIL","PHI"
"Marcus Smart","Points",11.5,"0.424","0.576",50572732,50572733,"50572732: Marcus Smart / OVER 11.5 Points / 42.4%","50572733: Marcus Smart / UNDER 11.5 Points / 57.6%",0.5756,10.9,-0.5999999999999996,-0.05217391304347823,10.9,4.5,3,1.85,1.62,1.57,0.39,30,"PG","MEM","UTA"
"Marcus Smart","Assists",3.5,"0.643","0.357",50567618,50567619,"50567618: Marcus Smart / OVER 3.5 Assists / 64.3%","50567619: Marcus Smart / UNDER 3.5 Assists / 35.8%",0.6425000000000001,4.5,1,0.2857142857142857,10.9,4.5,3,1.85,1.62,1.57,0.39,30,"PG","MEM","UTA"
"Marcus Smart","Steals",1.5,"0.462","0.538",50567632,50567633,"50567632: Marcus Smart / OVER 1.5 Steals / 46.2%","50567633: Marcus Smart / UNDER 1.5 Steals / 53.8%",0.5385,1.57,0.07000000000000006,0.04666666666666671,10.9,4.5,3,1.85,1.62,1.57,0.39,30,"PG","MEM","UTA"
"Marcus Smart","Points + Assists",15.5,"0.468","0.532",50569766,50569767,"50569766: Marcus Smart / OVER 15.5 Points + Assists / 46.8%","50569767: Marcus Smart / UNDER 15.5 Points + Assists / 53.2%",0.5322,15.4,-0.09999999999999964,-0.006451612903225784,10.9,4.5,3,1.85,1.62,1.57,0.39,30,"PG","MEM","UTA"
"Marcus Smart","Points + Rebounds",13.5,"0.495","0.505",50572714,50572715,"50572714: Marcus Smart / OVER 13.5 Points + Rebounds / 49.5%","50572715: Marcus Smart / UNDER 13.5 Points + Rebounds / 50.5%",0.5051,13.9,0.40000000000000036,0.029629629629629655,10.9,4.5,3,1.85,1.62,1.57,0.39,30,"PG","MEM","UTA"
"Marcus Smart","Assists + Rebounds",6.5,"0.582","0.418",50567670,50567671,"50567670: Marcus Smart / OVER 6.5 Assists + Rebounds / 58.2%","50567671: Marcus Smart / UNDER 6.5 Assists + Rebounds / 41.8%",0.5818,7.5,1,0.15384615384615385,10.9,4.5,3,1.85,1.62,1.57,0.39,30,"PG","MEM","UTA"
"Marcus Smart","Points + Assists + Rebounds",17.5,"0.529","0.471",50572708,50572709,"50572708: Marcus Smart / OVER 17.5 Points + Assists + Rebounds / 52.9%","50572709: Marcus Smart / UNDER 17.5 Points + Assists + Rebounds / 47.1%",0.5287999999999999,18.4,0.8999999999999986,0.051428571428571344,10.9,4.5,3,1.85,1.62,1.57,0.39,30,"PG","MEM","UTA"
"Marcus Smart","Rebounds",2.5,"0.552","0.448",50570526,50570527,"50570526: Marcus Smart / OVER 2.5 Rebounds / 55.2%","50570527: Marcus Smart / UNDER 2.5 Rebounds / 44.8%",0.5522,3,0.5,0.2,10.9,4.5,3,1.85,1.62,1.57,0.39,30,"PG","MEM","UTA"
"Cameron Johnson","Points",14.5,"0.544","0.456",50567820,50567821,"50567820: Cameron Johnson / OVER 14.5 Points / 54.4%","50567821: Cameron Johnson / UNDER 14.5 Points / 45.6%",0.5443,15.8,1.3000000000000007,0.08965517241379316,15.8,2.3,4.5,2.72,1.1,0.95,0.35,29.5,"SF/PF","BKN","ATL"
"Cameron Johnson","Points + Rebounds",18.5,"0.563","0.437",50567858,50567859,"50567858: Cameron Johnson / OVER 18.5 Points + Rebounds / 56.3%","50567859: Cameron Johnson / UNDER 18.5 Points + Rebounds / 43.7%",0.5628,20.3,1.8000000000000007,0.09729729729729733,15.8,2.3,4.5,2.72,1.1,0.95,0.35,29.5,"SF/PF","BKN","ATL"
"Cameron Johnson","Points + Assists",16.5,"0.560","0.440",50567860,50567861,"50567860: Cameron Johnson / OVER 16.5 Points + Assists / 56.0%","50567861: Cameron Johnson / UNDER 16.5 Points + Assists / 44.0%",0.5603,18.1,1.6000000000000014,0.09696969696969705,15.8,2.3,4.5,2.72,1.1,0.95,0.35,29.5,"SF/PF","BKN","ATL"
"Cameron Johnson","Assists + Rebounds",6.5,"0.503","0.497",50567876,50567877,"50567876: Cameron Johnson / OVER 6.5 Assists + Rebounds / 50.3%","50567877: Cameron Johnson / UNDER 6.5 Assists + Rebounds / 49.7%",0.5031,6.8,0.2999999999999998,0.04615384615384613,15.8,2.3,4.5,2.72,1.1,0.95,0.35,29.5,"SF/PF","BKN","ATL"
"Cameron Johnson","Points + Assists + Rebounds",20.5,"0.583","0.417",50568912,50568913,"50568912: Cameron Johnson / OVER 20.5 Points + Assists + Rebounds / 58.3%","50568913: Cameron Johnson / UNDER 20.5 Points + Assists + Rebounds / 41.7%",0.5828,22.6,2.1000000000000014,0.10243902439024397,15.8,2.3,4.5,2.72,1.1,0.95,0.35,29.5,"SF/PF","BKN","ATL"
"Clint Capela","Points",10.5,"0.432","0.568",50569660,50569661,"50569660: Clint Capela / OVER 10.5 Points / 43.2%","50569661: Clint Capela / UNDER 10.5 Points / 56.8%",0.568,10.1,-0.40000000000000036,-0.038095238095238126,10.1,1,9.7,0,0.87,0.65,1.52,25,"C","ATL","BKN"
"Clint Capela","Rebounds",9.5,"0.491","0.509",50567836,50567837,"50567836: Clint Capela / OVER 9.5 Rebounds / 49.1%","50567837: Clint Capela / UNDER 9.5 Rebounds / 50.9%",0.5094,9.7,0.1999999999999993,0.021052631578947295,10.1,1,9.7,0,0.87,0.65,1.52,25,"C","ATL","BKN"
"Clint Capela","Points + Assists",12.5,"0.359","0.641",50567852,50567853,"50567852: Clint Capela / OVER 12.5 Points + Assists / 35.9%","50567853: Clint Capela / UNDER 12.5 Points + Assists / 64.1%",0.641,11.1,-1.4000000000000004,-0.11200000000000003,10.1,1,9.7,0,0.87,0.65,1.52,25,"C","ATL","BKN"
"Clint Capela","Points + Rebounds",20.5,"0.428","0.572",50567870,50567871,"50567870: Clint Capela / OVER 20.5 Points + Rebounds / 42.8%","50567871: Clint Capela / UNDER 20.5 Points + Rebounds / 57.2%",0.5717,19.799999999999997,-0.7000000000000028,-0.034146341463414775,10.1,1,9.7,0,0.87,0.65,1.52,25,"C","ATL","BKN"
"Clint Capela","Assists + Rebounds",11.5,"0.391","0.609",50568914,50568915,"50568914: Clint Capela / OVER 11.5 Assists + Rebounds / 39.1%","50568915: Clint Capela / UNDER 11.5 Assists + Rebounds / 60.9%",0.6094,10.7,-0.8000000000000007,-0.0695652173913044,10.1,1,9.7,0,0.87,0.65,1.52,25,"C","ATL","BKN"
"Clint Capela","Points + Assists + Rebounds",22.5,"0.377","0.623",50567922,50567923,"50567922: Clint Capela / OVER 22.5 Points + Assists + Rebounds / 37.7%","50567923: Clint Capela / UNDER 22.5 Points + Assists + Rebounds / 62.3%",0.6225,20.799999999999997,-1.7000000000000028,-0.07555555555555568,10.1,1,9.7,0,0.87,0.65,1.52,25,"C","ATL","BKN"
"De'Andre Hunter","Points",14.5,"0.431","0.569",50569734,50569735,"50569734: De'Andre Hunter / OVER 14.5 Points / 43.1%","50569735: De'Andre Hunter / UNDER 14.5 Points / 56.9%",0.5685,14.1,-0.40000000000000036,-0.027586206896551748,14.1,1.6,3.6,1.69,1.15,0.58,0.3,28,"SF/PF","ATL","BKN"
"De'Andre Hunter","Rebounds",3.5,"0.478","0.522",50563480,50563481,"50563480: De'Andre Hunter / OVER 3.5 Rebounds / 47.8%","50563481: De'Andre Hunter / UNDER 3.5 Rebounds / 52.2%",0.5218,3.6,0.10000000000000009,0.0285714285714286,14.1,1.6,3.6,1.69,1.15,0.58,0.3,28,"SF/PF","ATL","BKN"
"De'Andre Hunter","Assists",1.5,"0.459","0.541",50567816,50567817,"50567816: De'Andre Hunter / OVER 1.5 Assists / 45.9%","50567817: De'Andre Hunter / UNDER 1.5 Assists / 54.1%",0.5411,1.6,0.10000000000000009,0.06666666666666672,14.1,1.6,3.6,1.69,1.15,0.58,0.3,28,"SF/PF","ATL","BKN"
"De'Andre Hunter","Points + Assists",16.5,"0.405","0.595",50569882,50569883,"50569882: De'Andre Hunter / OVER 16.5 Points + Assists / 40.5%","50569883: De'Andre Hunter / UNDER 16.5 Points + Assists / 59.5%",0.5951,15.7,-0.8000000000000007,-0.048484848484848526,14.1,1.6,3.6,1.69,1.15,0.58,0.3,28,"SF/PF","ATL","BKN"
"De'Andre Hunter","Steals",0.5,"0.415","0.585",50567882,50567883,"50567882: De'Andre Hunter / OVER 0.5 Steals / 41.5%","50567883: De'Andre Hunter / UNDER 0.5 Steals / 58.5%",0.5848,0.58,0.07999999999999996,0.15999999999999992,14.1,1.6,3.6,1.69,1.15,0.58,0.3,28,"SF/PF","ATL","BKN"
"De'Andre Hunter","Points + Rebounds",18.5,"0.418","0.582",50569886,50569887,"50569886: De'Andre Hunter / OVER 18.5 Points + Rebounds / 41.8%","50569887: De'Andre Hunter / UNDER 18.5 Points + Rebounds / 58.2%",0.5824,17.7,-0.8000000000000007,-0.04324324324324328,14.1,1.6,3.6,1.69,1.15,0.58,0.3,28,"SF/PF","ATL","BKN"
"De'Andre Hunter","Points + Assists + Rebounds",19.5,"0.451","0.549",50569738,50569739,"50569738: De'Andre Hunter / OVER 19.5 Points + Assists + Rebounds / 45.1%","50569739: De'Andre Hunter / UNDER 19.5 Points + Assists + Rebounds / 54.9%",0.5492,19.3,-0.1999999999999993,-0.01025641025641022,14.1,1.6,3.6,1.69,1.15,0.58,0.3,28,"SF/PF","ATL","BKN"
"Kelly Oubre Jr.","Points",16.5,"0.430","0.570",50572590,50572591,"50572590: Kelly Oubre Jr. / OVER 16.5 Points / 43.0%","50572591: Kelly Oubre Jr. / UNDER 16.5 Points / 57.0%",0.5701,15.9,-0.5999999999999996,-0.03636363636363634,15.9,1.7,5.4,1.69,1.54,1.28,0.64,32.5,"SG/SF","PHI","MIL"
"Kelly Oubre Jr.","Points + Rebounds",22.5,"0.407","0.593",50570438,50570439,"50570438: Kelly Oubre Jr. / OVER 22.5 Points + Rebounds / 40.7%","50570439: Kelly Oubre Jr. / UNDER 22.5 Points + Rebounds / 59.3%",0.5931,21.3,-1.1999999999999993,-0.0533333333333333,15.9,1.7,5.4,1.69,1.54,1.28,0.64,32.5,"SG/SF","PHI","MIL"
"Kelly Oubre Jr.","Points + Assists",18.5,"0.414","0.586",50572650,50572651,"50572650: Kelly Oubre Jr. / OVER 18.5 Points + Assists / 41.4%","50572651: Kelly Oubre Jr. / UNDER 18.5 Points + Assists / 58.6%",0.5859,17.6,-0.8999999999999986,-0.048648648648648575,15.9,1.7,5.4,1.69,1.54,1.28,0.64,32.5,"SG/SF","PHI","MIL"
"Kelly Oubre Jr.","Points + Assists + Rebounds",24.5,"0.394","0.606",50572576,50572577,"50572576: Kelly Oubre Jr. / OVER 24.5 Points + Assists + Rebounds / 39.4%","50572577: Kelly Oubre Jr. / UNDER 24.5 Points + Assists + Rebounds / 60.6%",0.6055,23,-1.5,-0.061224489795918366,15.9,1.7,5.4,1.69,1.54,1.28,0.64,32.5,"SG/SF","PHI","MIL"
"Kelly Oubre Jr.","Turnovers",1.5,"0.452","0.548",50573192,50573193,"50573192: Kelly Oubre Jr. / OVER 1.5 Turnovers / 45.2%","50573193: Kelly Oubre Jr. / UNDER 1.5 Turnovers / 54.8%",0.5478,1.54,0.040000000000000036,0.02666666666666669,15.9,1.7,5.4,1.69,1.54,1.28,0.64,32.5,"SG/SF","PHI","MIL"
"Kelly Oubre Jr.","Assists + Rebounds",7.5,"0.411","0.589",50573196,50573197,"50573196: Kelly Oubre Jr. / OVER 7.5 Assists + Rebounds / 41.1%","50573197: Kelly Oubre Jr. / UNDER 7.5 Assists + Rebounds / 58.9%",0.5885,7.1000000000000005,-0.39999999999999947,-0.05333333333333326,15.9,1.7,5.4,1.69,1.54,1.28,0.64,32.5,"SG/SF","PHI","MIL"
"Dyson Daniels","Points",6.5,"0.552","0.448",50573326,50573327,"50573326: Dyson Daniels / OVER 6.5 Points / 55.2%","50573327: Dyson Daniels / UNDER 6.5 Points / 44.8%",0.5521,7.4,0.9000000000000004,0.13846153846153852,7.4,3.2,4.2,1.03,1.18,1.25,0.37,26.5,"SG/PG","ATL","BKN"
"Dyson Daniels","Points + Assists",10.5,"0.475","0.525",50567854,50567855,"50567854: Dyson Daniels / OVER 10.5 Points + Assists / 47.5%","50567855: Dyson Daniels / UNDER 10.5 Points + Assists / 52.5%",0.5247,10.600000000000001,0.10000000000000142,0.00952380952380966,7.4,3.2,4.2,1.03,1.18,1.25,0.37,26.5,"SG/PG","ATL","BKN"
"Dyson Daniels","Points + Rebounds",11.5,"0.475","0.525",50567894,50567895,"50567894: Dyson Daniels / OVER 11.5 Points + Rebounds / 47.5%","50567895: Dyson Daniels / UNDER 11.5 Points + Rebounds / 52.5%",0.5255,11.600000000000001,0.10000000000000142,0.008695652173913167,7.4,3.2,4.2,1.03,1.18,1.25,0.37,26.5,"SG/PG","ATL","BKN"
"Dyson Daniels","Points + Assists + Rebounds",14.5,"0.486","0.514",50567898,50567899,"50567898: Dyson Daniels / OVER 14.5 Points + Assists + Rebounds / 48.6%","50567899: Dyson Daniels / UNDER 14.5 Points + Assists + Rebounds / 51.4%",0.5136,14.8,0.3000000000000007,0.02068965517241384,7.4,3.2,4.2,1.03,1.18,1.25,0.37,26.5,"SG/PG","ATL","BKN"
"Dyson Daniels","Assists + Rebounds",7.5,"0.455","0.545",50567908,50567909,"50567908: Dyson Daniels / OVER 7.5 Assists + Rebounds / 45.5%","50567909: Dyson Daniels / UNDER 7.5 Assists + Rebounds / 54.5%",0.5451,7.4,-0.09999999999999964,-0.013333333333333286,7.4,3.2,4.2,1.03,1.18,1.25,0.37,26.5,"SG/PG","ATL","BKN"
"Giannis Antetokounmpo","Points",28.5,"0.402","0.598",50567424,50567425,"50567424: Giannis Antetokounmpo / OVER 28.5 Points / 40.2%","50567425: Giannis Antetokounmpo / UNDER 28.5 Points / 59.8%",0.5977,26.9,-1.6000000000000014,-0.05614035087719303,26.9,7.2,12,0.5,3.37,0.99,1.18,34.5,"PF","MIL","PHI"
"Giannis Antetokounmpo","Rebounds",11.5,"0.512","0.488",50569304,50569305,"50569304: Giannis Antetokounmpo / OVER 11.5 Rebounds / 51.2%","50569305: Giannis Antetokounmpo / UNDER 11.5 Rebounds / 48.8%",0.5118,12,0.5,0.043478260869565216,26.9,7.2,12,0.5,3.37,0.99,1.18,34.5,"PF","MIL","PHI"
"Giannis Antetokounmpo","Assists",6.5,"0.557","0.443",50567432,50567433,"50567432: Giannis Antetokounmpo / OVER 6.5 Assists / 55.7%","50567433: Giannis Antetokounmpo / UNDER 6.5 Assists / 44.3%",0.5569999999999999,7.2,0.7000000000000002,0.10769230769230773,26.9,7.2,12,0.5,3.37,0.99,1.18,34.5,"PF","MIL","PHI"
"Giannis Antetokounmpo","Assists + Rebounds",18.5,"0.523","0.477",50569196,50569197,"50569196: Giannis Antetokounmpo / OVER 18.5 Assists + Rebounds / 52.3%","50569197: Giannis Antetokounmpo / UNDER 18.5 Assists + Rebounds / 47.7%",0.5228999999999999,19.2,0.6999999999999993,0.0378378378378378,26.9,7.2,12,0.5,3.37,0.99,1.18,34.5,"PF","MIL","PHI"
"Giannis Antetokounmpo","Points + Assists",35.5,"0.416","0.584",50567466,50567467,"50567466: Giannis Antetokounmpo / OVER 35.5 Points + Assists / 41.6%","50567467: Giannis Antetokounmpo / UNDER 35.5 Points + Assists / 58.4%",0.584,34.1,-1.3999999999999986,-0.03943661971830982,26.9,7.2,12,0.5,3.37,0.99,1.18,34.5,"PF","MIL","PHI"
